0.000103,-1.884421,-0.383211,0.975256
0.005363,-1.884311,-0.383318,0.97536
0.014664,-1.884172,-0.383547,0.975576
0.025026,-1.883978,-0.38377,0.975821
0.035514,-1.883895,-0.383934,0.97602
0.045074,-1.883692,-0.384128,0.976221
0.055402,-1.883597,-0.384357,0.976452
0.064721,-1.883528,-0.384531,0.976673
0.075009,-1.883425,-0.384669,0.976921
0.085379,-1.883279,-0.384848,0.977208
0.094651,-1.883165,-0.385069,0.977599
0.105088,-1.883026,-0.385297,0.978024
0.115676,-1.882819,-0.385495,0.978381
0.125028,-1.882589,-0.385716,0.978807
0.13553,-1.88233,-0.38593,0.979261
0.144953,-1.882199,-0.386165,0.979826
0.155371,-1.882052,-0.386323,0.980438
0.164949,-1.881899,-0.386526,0.981199
0.175266,-1.88156,-0.386737,0.981964
0.185602,-1.881258,-0.386887,0.98282
0.195033,-1.880828,-0.387036,0.983837
0.20541,-1.880487,-0.38715,0.984967
0.214985,-1.880017,-0.387262,0.986184
0.225394,-1.879595,-0.387301,0.987518
0.234782,-1.879248,-0.38726,0.989073
0.245194,-1.878796,-0.387213,0.990624
0.255634,-1.87821,-0.387147,0.992342
0.265194,-1.877694,-0.386977,0.994233
0.275527,-1.877103,-0.386841,0.996201
0.28484,-1.87632,-0.386668,0.998264
0.295201,-1.875406,-0.386425,1.00056
0.305577,-1.874841,-0.386081,1.002978
0.314955,-1.873956,-0.385701,1.005586
0.32529,-1.872924,-0.385294,1.008365
0.334627,-1.872504,-0.385034,1.009939
0.345031,-1.870641,-0.3842,1.014296
0.355394,-1.869335,-0.383599,1.017404
0.364809,-1.868059,-0.382803,1.020742
0.375105,-1.866629,-0.382001,1.024168
0.385446,-1.865072,-0.381042,1.027885
0.394841,-1.864242,-0.380538,1.029814
0.405401,-1.861772,-0.378765,1.035723
0.414864,-1.859733,-0.377465,1.03991
0.42522,-1.857664,-0.376099,1.044109
0.435637,-1.855512,-0.374587,1.048535
0.445039,-1.853081,-0.372911,1.053089
0.455571,-1.850867,-0.371091,1.057712
0.465075,-1.84831,-0.369123,1.062667
0.475414,-1.845516,-0.366933,1.067735
0.484753,-1.842609,-0.36464,1.07293
0.495267,-1.839728,-0.362245,1.077946
0.505671,-1.836371,-0.359724,1.08321
0.515325,-1.83278,-0.356926,1.088734
0.525178,-1.829221,-0.354038,1.094054
0.535493,-1.825566,-0.350943,1.099515
0.544856,-1.82163,-0.34759,1.105268
0.555306,-1.817529,-0.344097,1.111006
0.564746,-1.813389,-0.340421,1.116769
0.575058,-1.808904,-0.33642,1.122828
0.585411,-1.804467,-0.332397,1.12867
0.594796,-1.7997,-0.328051,1.134746
0.605458,-1.794751,-0.323609,1.140724
0.614956,-1.789602,-0.318794,1.14699
0.625763,-1.786979,-0.316345,1.150109
0.635121,-1.778921,-0.308922,1.159125
0.645424,-1.773182,-0.303437,1.165459
0.654794,-1.767326,-0.297828,1.1717
0.665241,-1.76106,-0.291852,1.178199
0.675546,-1.754816,-0.285847,1.184357
0.68488,-1.748338,-0.279582,1.190696
0.695234,-1.741843,-0.272935,1.197091
0.7056,-1.734924,-0.266268,1.203319
0.714988,-1.727906,-0.259254,1.209601
0.725381,-1.720616,-0.252031,1.215822
0.734819,-1.71333,-0.244496,1.222179
0.745178,-1.706102,-0.237047,1.228246
0.754765,-1.698064,-0.228887,1.234685
0.765312,-1.689677,-0.220312,1.241322
0.77459,-1.681908,-0.212415,1.247109
0.784941,-1.673566,-0.203638,1.253435
0.795287,-1.665084,-0.194732,1.259728
0.805644,-1.656148,-0.185405,1.265975
0.815385,-1.646952,-0.17591,1.272187
0.824735,-1.637995,-0.166379,1.278232
0.835068,-1.628813,-0.156574,1.28436
0.844666,-1.619082,-0.146214,1.290644
0.855222,-1.60972,-0.136218,1.296561
0.865631,-1.599711,-0.125456,1.302797
0.875159,-1.589236,-0.114182,1.309179
0.88549,-1.579234,-0.103349,1.315037
0.894846,-1.568402,-0.091612,1.321397
0.905141,-1.557987,-0.080267,1.327354
0.915602,-1.546753,-0.068299,1.333524
0.925036,-1.535871,-0.056516,1.339375
0.935317,-1.524315,-0.043811,1.345631
0.945629,-1.512986,-0.03145,1.351555
0.954979,-1.501075,-0.018435,1.357779
0.965559,-1.489246,-0.005654,1.363695
0.975056,-1.476693,0.007966,1.369956
0.985494,-1.464713,0.021209,1.375881
0.994812,-1.452392,0.034636,1.381876
1.005216,-1.439858,0.048438,1.387926
1.015579,-1.42628,0.063508,1.39449
1.025438,-1.41335,0.077581,1.400444
1.034801,-1.400151,0.09208,1.406557
1.045182,-1.386198,0.107632,1.413036
1.056712,-1.372651,0.122501,1.419169
1.065145,-1.358099,0.138464,1.425687
1.075449,-1.344556,0.153324,1.431563
1.084778,-1.330117,0.169096,1.437772
1.095159,-1.315411,0.185172,1.444131
1.105528,-1.300698,0.201193,1.450477
1.114917,-1.285272,0.21803,1.457067
1.125296,-1.270393,0.234187,1.463188
1.134606,-1.255034,0.251188,1.469695
1.144931,-1.240061,0.267666,1.475981
1.155294,-1.22423,0.285072,1.4826
1.164621,-1.207751,0.303142,1.489475
1.174972,-1.192009,0.320428,1.495981
1.185335,-1.176117,0.3377,1.502448
1.195658,-1.159327,0.355929,1.509217
1.205036,-1.14233,0.374436,1.516057
1.215437,-1.125669,0.39252,1.522729
1.224808,-1.109208,0.410355,1.529248
1.235177,-1.091359,0.429742,1.536381
1.245529,-1.074692,0.447844,1.543038
1.254976,-1.057845,0.466093,1.5497
1.265434,-1.039571,0.485967,1.556949
1.27486,-1.021542,0.505429,1.564102
1.285225,-1.004516,0.523794,1.570805
1.295552,-0.985884,0.543937,1.578159
1.30504,-0.967539,0.563701,1.585403
1.315417,-0.951108,0.58146,1.591838
1.324771,-0.932407,0.601596,1.599189
1.335149,-0.913213,0.622147,1.60669
1.345599,-0.893003,0.643835,1.614614
1.355008,-0.874673,0.663464,1.621722
1.365353,-0.855511,0.683971,1.629291
1.374629,-0.837399,0.703324,1.636315
1.384961,-0.817723,0.724226,1.643938
1.395348,-0.798635,0.744631,1.651353
1.40462,-0.779527,0.764852,1.658768
1.414916,-0.760042,0.785526,1.666337
1.425269,-0.740435,0.806237,1.673967
1.435635,-0.721056,0.826756,1.681507
1.445059,-0.701305,0.847653,1.689186
1.455483,-0.681076,0.868991,1.697005
1.465079,-0.660873,0.890264,1.70482
1.475513,-0.640131,0.912041,1.712849
1.48491,-0.620608,0.93253,1.720406
1.495234,-0.601653,0.952328,1.727768
1.505575,-0.581045,0.973997,1.735781
1.514952,-0.561307,0.99459,1.743416
1.525426,-0.540929,1.015815,1.751302
1.534729,-0.520205,1.037392,1.759308
1.54526,-0.499875,1.058627,1.76718
1.555754,-0.479583,1.079694,1.775022
1.565233,-0.459001,1.101076,1.782972
1.575535,-0.438934,1.12195,1.790721
1.584862,-0.417457,1.144221,1.79901
1.595264,-0.397497,1.164903,1.806699
1.604748,-0.377357,1.185619,1.814438
1.615084,-0.355847,1.207819,1.822734
1.625407,-0.336318,1.228011,1.830223
1.634757,-0.315626,1.249286,1.838156
1.645175,-0.295319,1.270044,1.845925
1.655536,-0.275218,1.290658,1.853612
1.664936,-0.255159,1.311198,1.861277
1.675329,-0.23422,1.332691,1.869256
1.684633,-0.214759,1.352567,1.87664
1.694986,-0.19432,1.373465,1.884394
1.705439,-0.175007,1.393309,1.891662
1.714874,-0.154717,1.413936,1.899334
1.725232,-0.133578,1.435545,1.907334
1.7359,-0.113386,1.4561,1.914924
1.745306,-0.093188,1.476786,1.922516
1.754802,-0.073629,1.496779,1.92983
1.765164,-0.05448,1.516406,1.936982
1.775553,-0.033837,1.53754,1.944665
1.784867,-0.015679,1.556062,1.951373
1.795211,0.004232,1.576557,1.958742
1.806593,0.023782,1.596479,1.965969
1.814955,0.043349,1.616528,1.973186
1.825311,0.062935,1.636419,1.980346
1.83562,0.082593,1.65635,1.987563
1.845033,0.102415,1.676364,1.994834
1.855472,0.120793,1.694874,2.001582
1.864786,0.140747,1.71523,2.008885
1.875124,0.159166,1.734215,2.015509
1.885496,0.177906,1.753312,2.02222
1.894795,0.196043,1.771771,2.028733
1.905136,0.21382,1.789903,2.035074
1.915603,0.23255,1.808981,2.041738
1.924912,0.251265,1.828047,2.048373
1.935306,0.269377,1.846463,2.054757
1.944627,0.286389,1.863941,2.060745
1.954998,0.304895,1.882951,2.06725
1.965511,0.322332,1.900742,2.073325
1.974658,0.331601,1.910222,2.076544
1.985178,0.357393,1.936638,2.085464
1.995753,0.374227,1.954035,2.091264
2.005239,0.390855,1.971219,2.097002
2.015513,0.407749,1.988554,2.10277
2.024846,0.424324,2.005669,2.108409
2.035232,0.440495,2.022354,2.113881
2.045578,0.45722,2.039645,2.11952
2.054917,0.472946,2.055939,2.124813
2.065307,0.489588,2.073269,2.130432
2.074576,0.504873,2.089211,2.135562
2.084905,0.520495,2.105398,2.140791
2.095375,0.536317,2.121938,2.146072
2.104958,0.551106,2.137491,2.150998
2.115424,0.565206,2.152296,2.155656
2.124666,0.580031,2.167821,2.160545
2.135003,0.595147,2.183749,2.165568
2.145384,0.60934,2.198642,2.170249
2.154901,0.622818,2.212833,2.174702
2.165315,0.636949,2.227801,2.179401
2.174609,0.650804,2.242349,2.18396
2.184961,0.664156,2.256501,2.188349
2.195332,0.677253,2.27034,2.19268
2.204959,0.691063,2.28496,2.19724
2.215283,0.703155,2.297934,2.201208
2.225616,0.715273,2.310882,2.205141
2.234937,0.727749,2.324192,2.209289
2.245297,0.740392,2.337762,2.213551
2.254666,0.751666,2.349939,2.217345
2.265196,0.763733,2.362999,2.221467
2.275613,0.77483,2.374892,2.225255
2.284992,0.785566,2.38646,2.228906
2.295269,0.796325,2.398145,2.232628
2.305604,0.807641,2.410363,2.236585
2.314962,0.818077,2.421626,2.240248
2.325304,0.827596,2.432166,2.243892
2.335635,0.83788,2.443362,2.247781
2.345038,0.847181,2.453384,2.251256
2.355472,0.857229,2.464302,2.254963
2.364901,0.866614,2.474459,2.258427
2.375264,0.875344,2.483952,2.261701
2.38536,0.884606,2.493929,2.265195
2.394818,0.893203,2.50316,2.268475
2.405143,0.901891,2.512462,2.271817
2.415474,0.909675,2.520902,2.274886
2.42481,0.917434,2.529168,2.27796
2.43519,0.925668,2.5379,2.281277
2.445564,0.933027,2.545626,2.28427
2.455525,0.94009,2.553052,2.28724
2.464919,0.947079,2.560584,2.290311
2.475369,0.953566,2.567398,2.293193
2.484764,0.96032,2.574497,2.296195
2.495083,0.967108,2.58174,2.299096
2.50544,0.972432,2.587238,2.301178
2.514819,0.97861,2.593664,2.303735
2.525239,0.984627,2.600014,2.306611
2.535546,0.989936,2.60532,2.309286
2.544846,0.995356,2.610704,2.312089
2.5552,1.000495,2.615847,2.314885
2.56564,1.005034,2.620441,2.317654
2.575025,1.009134,2.624385,2.320207
2.585341,1.013624,2.628686,2.322967
2.595635,1.018051,2.632799,2.325833
2.605016,1.022254,2.636682,2.3287
2.615529,1.025918,2.639938,2.331373
2.62477,1.029729,2.643257,2.334183
2.635099,1.032895,2.645817,2.336751
2.645486,1.03613,2.648436,2.339453
2.654916,1.039111,2.650775,2.34211
2.665418,1.041856,2.652802,2.344783
2.674814,1.043418,2.653982,2.346276
2.685179,1.046611,2.655985,2.34997
2.695557,1.048752,2.657276,2.352579
2.704951,1.050515,2.658193,2.355085
2.715555,1.052436,2.659167,2.357845
2.724926,1.053743,2.659691,2.360401
2.735228,1.055315,2.660107,2.363163
2.745002,1.056531,2.660192,2.36576
2.755365,1.057407,2.659954,2.368209
2.764673,1.058193,2.659562,2.370726
2.775212,1.05872,2.658908,2.373114
2.785631,1.059289,2.658102,2.375597
2.795004,1.059393,2.657095,2.37813
2.805398,1.059374,2.655818,2.381101
2.814939,1.059153,2.654335,2.383853
2.825392,1.058903,2.652652,2.386735
2.834732,1.058239,2.650752,2.388927
2.84508,1.057706,2.648735,2.391542
2.85599,1.056932,2.646462,2.393806
2.865365,1.056033,2.644051,2.396136
2.874587,1.054927,2.641524,2.398319
2.884885,1.053708,2.63868,2.400759
2.895354,1.052305,2.635791,2.402879
2.904643,1.050785,2.632688,2.405066
2.915247,1.049082,2.629341,2.407304
2.925658,1.047299,2.625976,2.409328
2.935037,1.045309,2.622358,2.41146
2.945346,1.04327,2.618748,2.413359
2.954751,1.041032,2.61485,2.415424
2.965161,1.03873,2.610864,2.417301
2.974963,1.036231,2.606643,2.419194
2.98557,1.03375,2.602519,2.420872
2.99495,1.031004,2.598036,2.422653
3.005418,1.028298,2.593728,2.424222
3.014847,1.025457,2.589056,2.425844
3.025178,1.022626,2.584439,2.427266
3.035478,1.019653,2.579804,2.428525
3.04483,1.016566,2.574918,2.429726
3.055206,1.013309,2.569768,2.430886
3.065542,1.010081,2.564803,2.431864
3.074898,1.006591,2.559532,2.433048
3.085251,1.003302,2.554476,2.433933
3.094681,0.99983,2.549214,2.434826
3.105257,0.99619,2.544027,2.435635
3.115657,0.99253,2.538336,2.436317
3.124983,0.988918,2.532887,2.436904
3.135434,0.985346,2.527566,2.43744
3.144757,0.981753,2.52231,2.437916
3.155057,0.977997,2.5169,2.438302
3.165561,0.974096,2.511548,2.438805
3.174948,0.970189,2.506048,2.439468
3.185329,0.96644,2.500729,2.439956
3.195635,0.962694,2.495262,2.440251
3.205013,0.95884,2.4897,2.440369
3.215472,0.95499,2.484234,2.440415
3.224893,0.951157,2.478749,2.440465
3.235216,0.947259,2.473172,2.440401
3.245483,0.943391,2.467603,2.440342
3.254778,0.939671,2.462138,2.440197
3.265323,0.935766,2.456317,2.439958
3.275098,0.932185,2.451008,2.439651
3.28547,0.928449,2.445572,2.439357
3.29477,0.924765,2.440136,2.439079
3.305121,0.921251,2.434987,2.4389
3.315525,0.919348,2.432173,2.438853
3.325048,0.914494,2.424908,2.438673
3.335429,0.911315,2.420134,2.438538
3.34481,0.908172,2.41531,2.438375
3.355185,0.905451,2.411126,2.438242
3.364616,0.902412,2.406276,2.437773
3.374924,0.899697,2.401986,2.437372
3.385235,0.897003,2.397804,2.437079
3.39562,0.894945,2.394542,2.436827
3.404995,0.892519,2.390691,2.436593
3.415334,0.890413,2.38721,2.436436
3.42479,0.888426,2.383824,2.436277
3.435196,0.886556,2.380697,2.436021
3.445487,0.884952,2.37792,2.435868
3.45484,0.883506,2.375292,2.435714
3.465202,0.882284,2.372943,2.435553
3.475558,0.881079,2.370603,2.435401
3.484909,0.880228,2.368782,2.435328
3.495244,0.879397,2.366989,2.435089
3.505676,0.878811,2.365333,2.434851
3.515036,0.878307,2.363894,2.434573
3.525113,0.878063,2.362712,2.434397
3.535433,0.877931,2.361628,2.434227
3.544782,0.878101,2.360744,2.43414
3.555077,0.878375,2.360155,2.434006
3.565389,0.878682,2.359787,2.433922
3.574721,0.879284,2.359677,2.434035
3.585088,0.880014,2.359678,2.434074
3.595572,0.880942,2.359705,2.433892
3.604884,0.881916,2.359912,2.43359
3.615302,0.883052,2.360269,2.433388
3.62501,0.884281,2.360849,2.433262
3.635326,0.885712,2.361635,2.433161
3.645677,0.887281,2.362581,2.433126
3.655009,0.888953,2.363679,2.433037
3.665363,0.890842,2.365076,2.433167
3.674632,0.89275,2.366574,2.433233
3.685018,0.894855,2.368153,2.433387
3.695305,0.896983,2.369822,2.433483
3.705638,0.899297,2.371713,2.433781
3.715,0.901575,2.373849,2.43431
3.725331,0.904055,2.375914,2.434672
3.734647,0.906617,2.378021,2.434916
3.745205,0.909215,2.380197,2.435074
3.755677,0.911933,2.382617,2.435219
3.765081,0.914816,2.385097,2.435383
3.77556,0.917776,2.387611,2.435515
3.784958,0.920614,2.390082,2.435665
3.795315,0.923781,2.39244,2.435287
3.805766,0.926642,2.394938,2.435007
3.81535,0.929777,2.397715,2.434939
3.824621,0.93134,2.399104,2.434967
3.835154,0.936123,2.403455,2.435301
3.845484,0.939277,2.40648,2.435627
3.854885,0.942615,2.409698,2.436076
3.865358,0.945919,2.412948,2.436624
3.874638,0.948983,2.416055,2.437263
3.885,0.95235,2.419442,2.437943
3.895326,0.955467,2.422653,2.438613
3.904631,0.958897,2.425988,2.439269
3.915098,0.962341,2.429312,2.439848
3.925456,0.965517,2.432603,2.440471
3.934808,0.969012,2.436075,2.441158
3.945145,0.972153,2.439313,2.441857
3.955503,0.975497,2.442749,2.442595
3.965022,0.978753,2.446114,2.443351
3.975344,0.981845,2.449278,2.444133
3.984636,0.985013,2.452493,2.44498
3.995147,0.988338,2.45599,2.445913
4.005446,0.991356,2.459193,2.446807
4.014771,0.994732,2.462661,2.447695
4.025598,0.997744,2.465865,2.448547
4.034941,1.000836,2.469177,2.449464
4.045386,1.003877,2.472424,2.450411
4.05476,1.006608,2.475609,2.451344
4.065356,1.009765,2.478918,2.452353
4.074632,1.012739,2.481975,2.45336
4.084959,1.015547,2.484984,2.454402
4.095426,1.01841,2.488007,2.455442
4.104833,1.021441,2.491344,2.456672
4.115232,1.024023,2.494043,2.457699
4.12557,1.026708,2.49692,2.458674
4.134914,1.02937,2.499839,2.459646
4.145202,1.031871,2.502556,2.460581
4.155572,1.034299,2.505275,2.461472
4.165017,1.036903,2.508076,2.462422
4.175512,1.039139,2.510572,2.463313
4.184904,1.041703,2.51346,2.464369
4.195281,1.043927,2.51595,2.465343
4.205797,1.046194,2.518609,2.466403
4.215142,1.048508,2.521035,2.46737
4.225465,1.050697,2.523474,2.468331
4.234916,1.051909,2.524789,2.468854
4.24545,1.054867,2.528143,2.470206
4.254747,1.056769,2.530392,2.471055
4.265054,1.058746,2.532686,2.471941
4.275509,1.060742,2.534881,2.472779
4.284784,1.062665,2.537118,2.473662
4.295237,1.064423,2.53921,2.474548
4.305779,1.066189,2.54134,2.475471
4.315177,1.06782,2.543245,2.476339
4.32552,1.069366,2.54514,2.477189
4.334826,1.070917,2.547011,2.478042
4.34517,1.072486,2.548871,2.478825
4.355592,1.073766,2.550467,2.479491
4.364923,1.075151,2.552347,2.480241
4.375401,1.076512,2.553906,2.480902
4.384777,1.077225,2.554676,2.481207
4.395068,1.079158,2.557047,2.482209
4.405371,1.080197,2.558374,2.482851
4.414657,1.08138,2.559867,2.483504
4.425001,1.082676,2.561481,2.484218
4.435586,1.08354,2.562582,2.484696
4.44501,1.084679,2.564014,2.485283
4.455402,1.085628,2.565239,2.485773
4.464767,1.086472,2.566355,2.486195
4.475251,1.087329,2.5675,2.486617
4.485607,1.08822,2.568669,2.487041
4.494913,1.089021,2.569734,2.487409
4.505217,1.089788,2.57077,2.487752
4.515591,1.090491,2.571772,2.48804
4.525004,1.09114,2.572686,2.488287
4.535287,1.091782,2.573627,2.48853
4.545602,1.092329,2.574494,2.488739
4.554965,1.092895,2.57535,2.488964
4.565561,1.0934,2.576142,2.489148
4.574908,1.093893,2.576918,2.489304
4.585382,1.094365,2.577623,2.489424
4.594612,1.094812,2.578332,2.489519
4.60492,1.09524,2.579034,2.489609
4.615407,1.0956,2.579646,2.489667
4.624745,1.095945,2.580243,2.489712
4.63507,1.096274,2.580807,2.489732
4.645416,1.096596,2.581228,2.489644
4.654797,1.096876,2.581804,2.489592
4.665164,1.097084,2.582369,2.489579
4.674815,1.097209,2.582665,2.489571
4.685236,1.097542,2.583272,2.489337
4.695574,1.097657,2.583738,2.489244
4.704906,1.097783,2.584215,2.489141
4.715296,1.097855,2.584584,2.489
4.724648,1.097932,2.584929,2.488849
4.735209,1.098039,2.585257,2.488676
4.745635,1.098129,2.585567,2.488481
4.75505,1.098022,2.585906,2.488229
4.765492,1.098036,2.586164,2.487981
4.774997,1.098211,2.586323,2.487683
4.785425,1.098302,2.586501,2.487372
4.794723,1.098278,2.586793,2.487123
4.805048,1.09824,2.587027,2.486884
4.815451,1.098167,2.587265,2.486626
4.82489,1.098068,2.587467,2.48632
4.835269,1.098025,2.587613,2.485997
4.845562,1.097985,2.587786,2.485701
4.854915,1.09798,2.587862,2.485548
4.865229,1.097881,2.588022,2.485052
4.875532,1.097876,2.588099,2.48468
4.884866,1.097864,2.588125,2.484276
4.895189,1.097751,2.588265,2.483847
4.905553,1.0977,2.588296,2.483467
4.914944,1.097609,2.58838,2.48307
4.925491,1.09752,2.588414,2.482834
4.934918,1.097205,2.588617,2.482284
4.945271,1.097096,2.588677,2.481918
4.955638,1.096983,2.588731,2.48154
4.965152,1.096899,2.588782,2.481167
4.974613,1.096847,2.588777,2.480834
4.984889,1.096803,2.588761,2.480413
4.995208,1.096669,2.588809,2.480079
